student_id,school,sex,age,address_type,family_size,parent_status,mother_education,father_education,mother_job,father_job,school_choice_reason,guardian,travel_time,study_time,class_failures,school_support,family_support,extra_paid_classes,activities,nursery_school,higher_ed,internet_access,romantic_relationship,family_relationship,free_time,social,weekday_alcohol,weekend_alcohol,health,absences,grade_1,grade_2,final_grade
14,M,15,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,home,mother,<15 min.,<2 hours,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,5,2,12,12,11
15,M,15,Urban,Greater than 3,Living together,higher education,5th to 9th grade,health,services,other,mother,<15 min.,<2 hours,0,no,no,yes,no,yes,yes,yes,no,2,2,4,2,4,1,4,15,16,15
16,M,16,Urban,Less than or equal to 3,Apart,secondary education,higher education,services,other,home,mother,<15 min.,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,4,11,11,11
17,M,16,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,home,mother,<15 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,5,5,5,5,16,10,12,11
18,M,15,Urban,Greater than 3,Living together,higher education,higher education,health,services,home,mother,<15 min.,2 to 5 hours,0,no,yes,yes,no,no,yes,yes,no,5,4,2,3,4,5,0,9,11,12
19,M,15,Urban,Greater than 3,Living together,higher education,higher education,services,services,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,1,1,1,5,0,17,16,17
20,M,15,Rural,Greater than 3,Living together,higher education,secondary education,teacher,at_home,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,5,2,1,1,5,0,17,16,16
21,M,15,Urban,Less than or equal to 3,Living together,secondary education,secondary education,other,other,course,mother,<15 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,5,3,2,1,1,2,0,8,10,12
22,M,16,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,other,other,home,mother,<15 min.,<2 hours,0,no,yes,yes,no,no,yes,yes,no,5,4,3,1,1,5,0,12,14,15
23,M,15,Urban,Less than or equal to 3,Living together,higher education,secondary education,teacher,services,home,mother,<15 min.,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,4,2,15,16,18
24,M,16,Rural,Greater than 3,Apart,higher education,higher education,other,teacher,reputation,mother,15 to 30 min.,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,yes,2,4,3,1,1,5,7,15,16,15
25,M,15,Urban,Less than or equal to 3,Living together,higher education,higher education,teacher,other,home,other,<15 min.,<2 hours,0,no,yes,no,no,no,yes,yes,yes,5,4,3,2,4,5,8,12,12,12
26,M,15,Urban,Greater than 3,Living together,higher education,higher education,services,teacher,course,father,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,2,19,18,18
27,M,15,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,father,<15 min.,<2 hours,0,yes,yes,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,8,8,11
28,M,16,Urban,Greater than 3,Living together,higher education,secondary education,health,services,reputation,mother,<15 min.,>10 hours,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,2,4,19,19,20
29,M,15,Urban,Greater than 3,Living together,higher education,5th to 9th grade,teacher,other,home,mother,<15 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,no,no,4,3,3,2,2,5,2,15,15,14
30,M,15,Urban,Less than or equal to 3,Apart,higher education,5th to 9th grade,health,health,other,father,15 to 30 min.,<2 hours,1,no,no,no,no,yes,yes,no,no,5,5,5,3,4,5,6,11,11,10
31,M,15,Urban,Greater than 3,Living together,higher education,higher education,teacher,health,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,3,2,2,1,1,5,4,14,15,15
32,M,15,Urban,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,other,at_home,home,father,<15 min.,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,2,9,10,9
33,M,15,Urban,Greater than 3,Apart,higher education,higher education,other,services,reputation,mother,<15 min.,>10 hours,0,no,yes,no,yes,no,yes,yes,yes,1,3,3,5,5,3,4,13,13,12
34,M,16,Urban,Greater than 3,Living together,secondary education,primary education (4th grade),other,other,reputation,father,15 to 30 min.,>10 hours,0,no,yes,yes,no,yes,yes,yes,no,4,3,2,1,1,5,0,13,15,15
35,M,15,Urban,Greater than 3,Living together,higher education,5th to 9th grade,other,other,course,mother,<15 min.,>10 hours,0,no,no,no,no,yes,yes,yes,no,3,3,3,1,1,3,0,10,10,10
36,M,16,Urban,Greater than 3,Living together,secondary education,primary education (4th grade),other,other,reputation,mother,<15 min.,<2 hours,0,no,no,no,yes,yes,yes,no,no,5,3,2,2,2,5,2,12,12,14
37,M,15,Urban,Greater than 3,Living together,higher education,secondary education,teacher,other,home,mother,<15 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,2,3,5,6,9,9,10
38,M,15,Urban,Greater than 3,Living together,higher education,none,teacher,other,course,mother,15 to 30 min.,>10 hours,0,no,no,no,yes,yes,yes,yes,no,3,4,3,1,1,1,8,11,11,10
39,M,17,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,home,mother,15 to 30 min.,<2 hours,3,yes,yes,no,yes,yes,no,yes,no,4,5,1,1,1,3,2,8,8,10
40,M,15,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,other,services,course,father,<15 min.,<2 hours,0,yes,yes,yes,yes,no,yes,yes,yes,3,2,2,1,3,3,2,10,12,12
41,M,15,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,other,other,home,mother,<15 min.,5 to 10 hours,0,yes,no,yes,no,no,yes,yes,no,5,3,2,1,2,5,4,11,10,11
42,M,15,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,home,mother,15 to 30 min.,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,1,3,4,4,15,15,15
43,M,16,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,other,reputation,father,15 to 30 min.,2 to 5 hours,1,no,no,yes,yes,no,yes,yes,no,4,4,2,1,1,3,12,11,10,10
44,M,16,Urban,Less than or equal to 3,Apart,higher education,higher education,teacher,health,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,no,no,4,1,3,3,5,5,18,8,6,7
45,M,15,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,health,reputation,mother,<15 min.,>10 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,4,6,11,13,14
46,M,16,Rural,Greater than 3,Living together,higher education,secondary education,services,other,reputation,mother,15 to 30 min.,<2 hours,0,yes,yes,no,yes,no,yes,yes,no,3,3,3,1,1,4,2,11,15,15
47,M,16,Urban,Greater than 3,Living together,higher education,higher education,services,services,other,mother,<15 min.,<2 hours,0,yes,yes,yes,yes,yes,yes,yes,no,4,5,5,5,5,4,14,7,7,5
48,M,16,Urban,Greater than 3,Living together,higher education,higher education,services,teacher,other,father,<15 min.,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,4,0,16,17,17
49,M,15,Urban,Greater than 3,Living together,higher education,higher education,services,other,course,mother,<15 min.,<2 hours,0,no,yes,no,yes,no,yes,yes,no,5,3,3,1,1,5,4,10,13,14
50,M,15,Urban,Greater than 3,Apart,secondary education,higher education,services,other,course,mother,<15 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,1,1,0,16,18,18
51,M,16,Urban,Greater than 3,Living together,secondary education,secondary education,services,other,home,father,<15 min.,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,2,16,18,18
52,M,15,Rural,Greater than 3,Living together,higher education,higher education,other,other,home,father,>1 hour,>10 hours,0,no,yes,yes,yes,yes,yes,yes,yes,1,3,5,3,5,1,6,10,13,13
53,M,15,Urban,Less than or equal to 3,Apart,higher education,higher education,teacher,teacher,course,mother,<15 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,no,5,5,3,1,1,4,6,18,19,19
54,M,15,Urban,Less than or equal to 3,Living together,higher education,5th to 9th grade,teacher,other,course,mother,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,3,5,2,1,1,3,10,18,19,19
55,M,15,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),health,services,reputation,mother,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,4,2,1,1,5,8,9,9,9
56,M,16,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,course,father,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,2,5,2,15,15,16
57,M,15,Urban,Greater than 3,Living together,higher education,higher education,other,teacher,reputation,father,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,2,2,11,13,14
58,M,16,Urban,Greater than 3,Living together,secondary education,secondary education,other,services,home,father,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,no,5,4,2,1,1,5,0,13,14,13
59,M,17,Rural,Greater than 3,Living together,primary education (4th grade),secondary education,other,other,course,father,30 min. to 1 hour,2 to 5 hours,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,4,5,20,9,7,8
60,M,15,Urban,Greater than 3,Living together,secondary education,higher education,other,other,reputation,father,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,6,14,13,13
61,M,15,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,services,home,father,<15 min.,>10 hours,0,no,yes,yes,yes,yes,yes,yes,no,5,5,4,1,2,5,6,16,14,15
62,M,16,Urban,Greater than 3,Living together,higher education,higher education,health,other,course,mother,<15 min.,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,4,5,18,14,11,13
63,M,15,Urban,Greater than 3,Living together,secondary education,higher education,services,services,home,father,<15 min.,<2 hours,0,yes,no,no,no,yes,yes,yes,no,5,5,5,3,2,5,0,13,13,12
64,M,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,other,reputation,mother,<15 min.,<2 hours,2,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,2,4,0,7,4,0
65,M,16,Rural,Greater than 3,Living together,higher education,higher education,teacher,teacher,course,mother,<15 min.,<2 hours,0,no,no,yes,yes,yes,yes,yes,no,3,5,5,2,5,4,8,18,18,18
66,M,15,Rural,Greater than 3,Living together,secondary education,higher education,at_home,teacher,course,mother,>1 hour,2 to 5 hours,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,0,9,0,0
67,M,17,Rural,Greater than 3,Living together,secondary education,higher education,at_home,other,course,mother,30 min. to 1 hour,2 to 5 hours,0,no,no,no,no,yes,yes,no,no,5,4,5,2,4,5,0,10,0,0
68,M,16,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),services,other,course,mother,<15 min.,2 to 5 hours,1,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,5,0,14,12,12
69,M,15,Urban,Greater than 3,Living together,higher education,secondary education,teacher,services,course,father,15 to 30 min.,>10 hours,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,3,0,7,9,0
70,M,16,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,reputation,father,15 to 30 min.,<2 hours,2,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,8,9,9,9
71,M,17,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,home,mother,<15 min.,<2 hours,3,no,yes,no,no,yes,yes,yes,no,5,4,5,1,2,5,0,5,0,0
72,M,16,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,course,mother,<15 min.,<2 hours,0,no,yes,no,no,yes,no,yes,yes,3,3,2,2,1,5,0,7,6,0
73,M,15,Urban,Less than or equal to 3,Apart,5th to 9th grade,primary education (4th grade),services,other,course,mother,>1 hour,<2 hours,3,no,no,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,8,9,10
74,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,mother,<15 min.,<2 hours,3,no,no,no,no,yes,no,yes,yes,2,3,5,2,5,4,0,6,5,0
75,M,16,Urban,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),at_home,other,course,mother,<15 min.,<2 hours,1,no,no,no,yes,yes,yes,no,yes,4,4,4,3,5,5,6,12,13,14
76,M,19,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,services,at_home,home,mother,<15 min.,<2 hours,3,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,5,0,0
77,M,15,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,services,course,mother,<15 min.,2 to 5 hours,0,yes,no,yes,yes,yes,yes,no,no,4,4,4,1,1,1,2,11,8,8
78,M,17,Rural,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,other,other,reputation,mother,<15 min.,<2 hours,0,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,8,16,12,13
79,M,16,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,course,mother,30 min. to 1 hour,<2 hours,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,2,17,15,15
80,M,16,Urban,Greater than 3,Living together,secondary education,secondary education,other,services,course,father,<15 min.,2 to 5 hours,1,no,yes,yes,no,yes,yes,yes,yes,4,5,5,4,4,5,4,10,12,12
81,M,17,Rural,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),at_home,other,course,mother,15 to 30 min.,<2 hours,2,no,no,no,yes,yes,no,yes,yes,3,3,2,2,2,5,0,7,6,0
82,M,15,Rural,Greater than 3,Living together,secondary education,5th to 9th grade,other,other,course,mother,15 to 30 min.,2 to 5 hours,2,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,3,6,5,9,7
83,M,16,Urban,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,other,other,course,mother,15 to 30 min.,<2 hours,1,no,no,no,yes,yes,yes,no,no,4,4,4,2,4,5,0,7,0,0
84,M,17,Urban,Greater than 3,Living together,primary education (4th grade),secondary education,at_home,services,course,father,<15 min.,<2 hours,0,no,no,no,no,yes,no,yes,no,5,3,3,1,4,2,2,10,10,10
85,M,17,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,services,course,mother,>1 hour,2 to 5 hours,3,no,no,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,5,8,7
86,M,16,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,services,services,course,mother,15 to 30 min.,<2 hours,1,no,yes,no,yes,no,no,no,no,4,5,2,1,1,2,16,12,11,12
87,M,16,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,father,<15 min.,2 to 5 hours,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,4,4,10,10,10
88,M,16,Urban,Greater than 3,Living together,secondary education,higher education,other,other,course,father,30 min. to 1 hour,<2 hours,2,no,yes,no,yes,no,yes,yes,no,3,4,5,2,4,2,0,6,5,0
89,M,16,Urban,Greater than 3,Living together,primary education (4th grade),none,other,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,1,3,2,13,15,16
90,M,17,Urban,Less than or equal to 3,Living together,higher education,higher education,teacher,other,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,1,3,5,0,13,11,10
91,M,17,Urban,Less than or equal to 3,Living together,higher education,secondary education,teacher,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,no,4,4,4,4,4,4,4,10,9,9
92,M,17,Urban,Greater than 3,Living together,secondary education,secondary education,other,other,reputation,father,<15 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,4,6,5,6
93,M,16,Rural,Greater than 3,Living together,higher education,5th to 9th grade,teacher,services,other,mother,<15 min.,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,10,10,8,9
94,M,17,Urban,Greater than 3,Living together,higher education,secondary education,other,other,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,10,10,11
95,M,16,Urban,Greater than 3,Living together,higher education,secondary education,teacher,other,home,mother,<15 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,10,9,8,8
96,M,16,Urban,Greater than 3,Living together,secondary education,secondary education,services,other,home,mother,<15 min.,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,3,2,12,13,12
97,M,17,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,other,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,12,12,12,11
98,M,16,Urban,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,services,services,other,mother,<15 min.,<2 hours,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,2,11,12,11
99,M,16,Urban,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),other,other,course,mother,<15 min.,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,5,0,15,15,15
100,M,17,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,at_home,other,home,mother,<15 min.,2 to 5 hours,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,3,4,8,9,10
101,M,17,Urban,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,at_home,services,other,other,15 to 30 min.,2 to 5 hours,0,no,no,yes,yes,no,yes,yes,no,4,4,4,4,5,5,12,7,8,8
102,M,16,Rural,Greater than 3,Living together,secondary education,secondary education,services,services,reputation,mother,<15 min.,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,8,8,9,10
103,M,16,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,other,other,home,father,15 to 30 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,0,13,14,14
104,M,17,Urban,Greater than 3,Living together,higher education,higher education,services,teacher,home,mother,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,17,15,16
105,M,16,Rural,Less than or equal to 3,Living together,secondary education,secondary education,teacher,other,home,father,30 min. to 1 hour,<2 hours,0,no,yes,yes,yes,yes,yes,yes,no,3,3,4,3,5,3,8,9,9,10
106,M,17,Urban,Less than or equal to 3,Living together,higher education,higher education,services,other,home,mother,<15 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,5,3,5,4,5,3,13,12,12,13
107,M,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,other,home,mother,<15 min.,2 to 5 hours,1,no,yes,yes,yes,yes,yes,yes,no,4,4,4,2,4,5,15,6,7,8
108,M,18,Urban,Less than or equal to 3,Living together,secondary education,secondary education,services,health,home,father,<15 min.,2 to 5 hours,1,no,yes,yes,no,yes,yes,yes,no,3,2,4,2,4,4,13,6,6,8
109,M,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,home,mother,15 to 30 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,4,0,12,13,13
110,M,17,Urban,Less than or equal to 3,Living together,5th to 9th grade,secondary education,services,services,reputation,father,<15 min.,2 to 5 hours,0,no,yes,yes,no,no,yes,yes,no,5,3,3,1,3,3,2,12,11,12
111,M,18,Urban,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),at_home,other,course,mother,>1 hour,2 to 5 hours,0,yes,yes,yes,yes,yes,yes,yes,yes,4,3,2,4,5,3,14,10,8,9
112,M,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,father,15 to 30 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,5,2,1,1,1,4,11,11,11
113,M,17,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,reputation,mother,<15 min.,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,14,11,9,9
114,M,16,Urban,Greater than 3,Living together,higher education,higher education,health,other,reputation,father,<15 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,2,4,2,4,1,2,14,13,13
115,M,16,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,mother,15 to 30 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,3,4,2,1,1,5,18,9,7,6
116,M,16,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,at_home,other,reputation,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,10,11,9,10
117,M,17,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,other,home,father,<15 min.,2 to 5 hours,0,no,no,yes,yes,no,yes,yes,yes,4,4,2,5,5,4,4,14,13,13
118,M,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,services,reputation,father,<15 min.,2 to 5 hours,1,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,0,7,7,0
119,M,17,Urban,Less than or equal to 3,Living together,higher education,secondary education,health,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,14,12,12,12
120,M,17,Rural,Less than or equal to 3,Apart,higher education,higher education,teacher,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,2,3,4,2,10,11,12
121,M,16,Urban,Less than or equal to 3,Living together,higher education,secondary education,teacher,other,course,mother,<15 min.,<2 hours,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,0,6,0,0
122,M,16,Urban,Greater than 3,Living together,higher education,higher education,services,services,course,mother,<15 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,2,5,0,13,12,12
123,M,16,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,course,mother,30 min. to 1 hour,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,6,18,18,18
124,M,17,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,other,other,course,father,15 to 30 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,4,12,12,13
125,M,22,Urban,Greater than 3,Living together,secondary education,primary education (4th grade),services,services,other,mother,<15 min.,<2 hours,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,16,6,8,8
126,M,18,Rural,Less than or equal to 3,Living together,secondary education,secondary education,other,services,course,mother,<15 min.,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,3,5,5
127,M,16,Urban,Greater than 3,Living together,none,5th to 9th grade,other,other,other,mother,<15 min.,<2 hours,0,no,no,yes,no,no,yes,yes,no,4,3,2,2,4,5,0,13,15,15
128,M,18,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,services,other,course,mother,15 to 30 min.,<2 hours,1,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,0,6,8,8
129,M,16,Urban,Greater than 3,Living together,secondary education,secondary education,at_home,other,reputation,other,30 min. to 1 hour,2 to 5 hours,0,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,6,7,10,10
130,M,18,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),services,services,other,mother,<15 min.,<2 hours,1,no,no,no,no,no,no,yes,no,3,2,5,2,5,5,4,6,9,8
131,M,16,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,course,mother,15 to 30 min.,<2 hours,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,0,8,9,8
132,M,17,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,course,mother,<15 min.,<2 hours,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,0,8,12,12
133,M,17,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),health,other,course,mother,15 to 30 min.,<2 hours,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,2,7,9,8
134,M,19,Urban,Less than or equal to 3,Apart,higher education,secondary education,services,at_home,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,12,11,11,11
